date,title,stock,sentiment
2015-10-25,Inspired Market Breakout But Still Not Overbought,MSFT,0
2015-10-25,Big Follow Through Day Due To Great Earnings And Draghi s Speech,MSFT,1
2015-10-25,Apple earnings may propel Nasdaq to record high ,MSFT,1
2015-10-25,Using Volatility To Predict Future Stock Prices,MSFT,0
2015-10-25,Microsoft  Amazon  And Alphabet Report Strong Earnings  S P 500 Gains,MSFT,1
2015-10-23,Twitter s Dorsey to give a third of his stock to employee equity pool,MSFT,1
2015-10-23,Spanish recluse behind Zara briefly becomes world s richest man,MSFT,0
2015-10-23,Europe s top privacy watchdog calls on firms to curb U S  data transfers,MSFT,0
2015-10-23,Alphabet  Microsoft  Amazon give Wall Street reason to cheer,MSFT,1
2015-10-23,Nasdaq s Monster Important Kiss,MSFT,1
2015-10-22,U S  stock futures higher before opening bell ,MSFT,1
2015-10-22,Alphabet  formerly Google  sets share buyback  shares jump,MSFT,1
2015-10-22,Caterpillar Shows Last Quarter Global Decrease Amid Slow News Week,MSFT,0
2015-10-22,Should We Be Putting Chinese Equities Back On The Radar ,MSFT,1
2015-10-22,U S  stocks surge to 9 week high amid strong earnings  Draghi comments,MSFT,1
2015-10-22,S P 500 ends at highest in two months  Alphabet up after hours,MSFT,0
2015-10-22,Cloud services bolster Microsoft results  shares soar,MSFT,0
2015-10-22,Top 5 Things to Know This Morning,MSFT,1
2015-10-22,NFL keen to see who watches Yahoo game webcast and how,MSFT,1
2015-10-22,Wall Street points to higher open ahead of data  earnings,MSFT,1
2015-10-21,Apple to build more solar projects in China  green its suppliers,MSFT,1
2015-10-21,Indonesia to woo American investment in e commerce sector,MSFT,1
2015-10-20,Yahoo signs ad pact with Google  earnings and revenue miss,MSFT,0
2015-10-19,Microsoft nominates two women to its Board of Directors,MSFT,1
2015-10-19,Swing Trades  LNKD  MSFT  BIDU  DYAX  NFLX,MSFT,1
2015-10-19,Google offering free Apps for Work to some customers,MSFT,1
2015-10-19,IBM revenue falls more than expected  cuts profit forecast,MSFT,0
2015-10-19,Swing Trading Watch List  LNKD  MSFT  BIDU  DYAX  NFLX,MSFT,1
2015-10-18,Market Has 3rd Straight Weekly Gain ,MSFT,1
2015-10-16,IBM allows Chinese Government to review source code  WSJ,MSFT,0
2015-10-16,Steve Ballmer takes 4 percent stake in Twitter  owns more than CEO  ,MSFT,1
2015-10-15,Indonesian president to court tech giants on U S  trip,MSFT,0
2015-10-13,Russia s Yandex teams up with Microsoft for Windows 10,MSFT,1
2015-10-13,License sales help SAP operating profit to beat forecasts ,MSFT,1
2015-10-12,Alphabet  Google   What s It All About ,MSFT,1
2015-10-10,Obama backs away from law to access encrypted information ,MSFT,0
2015-10-09,Dell looks to EMC deal to boost corporate presence,MSFT,1
2015-10-08,Sony cuts U S  prices for PlayStation 4 ahead of holiday season,MSFT,0
2015-10-07,Amazon rolls out new services for cloud,MSFT,1
2015-10-07,Max Schrems  the law student who took on Facebook,MSFT,1
2015-10-07,Smaller U S  businesses fear freeze from EU privacy ruling,MSFT,0
2015-10-06,Danger Zone Stock  Marketo  MKTO ,MSFT,1
2015-10-06,Big U S  firms hold  2 1 trillion overseas to avoid taxes  study,MSFT,0
2015-10-06,Europe U S  data transfer deal used by many firms ruled invalid,MSFT,0
2015-10-06,Today s Trading Plan  Can The Bulls Make It Six,MSFT,0
2015-10-05,Nelson Peltz s Trian takes  2 5 billion stake in General Electric,MSFT,1
2015-10-05,In India  meat and murder threaten Modi s inclusive agenda,MSFT,1
2015-09-30,Microsoft  Google stand down in patent battles ,MSFT,1
2015-09-29,Google unveils latest Nexus phones and its first Android tablet,MSFT,1
2015-09-29,August Real Disposable Income Per Capita Rose 0 31 ,MSFT,0
2015-09-29,Russian sentenced to four and a half years in U S  prison for  Citadel  malware,MSFT,1
2015-09-29,China hands Microsoft administrative fine over Xbox venture,MSFT,1
2015-09-28,Microsoft reorganizes its financial results reporting,MSFT,1
2015-09-27,India s Modi emotional at Facebook as recalls childhood,MSFT,0
2015-09-25,Bill Gates foundation trust sues Brazil s Petrobras,MSFT,1
2015-09-25,Google faces renewed U S  antitrust scrutiny  this time over Android,MSFT,1
2015-09-25,Obama announces  understanding  with China s Xi on cyber theft but remains wary,MSFT,0
2015-09-25,U S  companies quicker to give board seats to activists,MSFT,1
2015-09-24,EU launches inquiry into web companies  online behavior,MSFT,1
2015-09-23,China s Xi promises better investment climate  cyber war deal seen,MSFT,1
2015-09-23,Apple hack exposes flaws in building apps in China,MSFT,0
2015-09-22,Microsoft begins worldwide release of Office 2016,MSFT,1
2015-09-21,Skype working to fix glitch preventing users from making calls,MSFT,0
2015-09-21,EU U S  data sharing deal faces major challenge in EU court,MSFT,0
2015-09-21,France rejects Google appeal on cleaning up search results globally,MSFT,1
2015-09-19,Will US And China Ink Bilateral Investment Treaty  ,MSFT,1
2015-09-18,Apple customers report devices crashing on iOS 9 update,MSFT,0
2015-09-17,China President Xi to tour Boeing  Microsoft on U S  visit,MSFT,1
2015-09-16,Oracle revenue forecast disappoints as license sales continue falling,MSFT,0
2015-09-16,Tech Giant Kicks Off Earnings Season  Shares Falling Ahead Of Release,MSFT,1
2015-09-16,Apple faces hurdles as it positions iPad Pro for business use,MSFT,1
2015-09-16,Shares of Oracle jump on upgrade ahead of quarterly report ,MSFT,0
2015-09-16,Microsoft discriminated against women in pay  promotions  U S  lawsuit,MSFT,1
2015-09-15,U S  does not plan cyber sanctions before Xi visit,MSFT,0
2015-09-15,Amazon s Jeff Bezos ups his stake in billionaires  space race,MSFT,1
2015-09-15,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 40 ,MSFT,0
2015-09-15,Wall St  rallies as clock ticks toward Fed decision ,MSFT,1
2015-09-15,U S  stocks rally 1   as Dow emerges from correction territory,MSFT,1
2015-09-15,Microsoft declares 16  quarterly dividend increase,MSFT,1
2015-09-14,Microsoft sets October 6 event for Windows 10 devices,MSFT,0
2015-09-11,Microsoft names general counsel Brad Smith as chief legal officer,MSFT,1
2015-09-10,China says Apple unit underpaid  71 million in tax in 2013,MSFT,0
2015-09-10,U S  candidates slam Common Core  but education standards take root,MSFT,1
2015-09-09,Microsoft urges U S  court to block warrant for emails held abroad,MSFT,0
2015-09-08,Microsoft  Amazon video to join Disney s cloud movie service,MSFT,1
2015-09-08, We Really Can t Afford To Take The Time Off ,MSFT,0
2015-09-07,Michael Dell sees consolidation among PC makers in next few years,MSFT,1
2015-09-07,Exclusive  Apple ups hiring  but faces obstacles to making phones smarter ,MSFT,1
2015-09-06,Apple to launch Apple TV with gaming focus  NY Times,MSFT,1
2015-09-04,Wall Street caps off tough week with a steep loss,MSFT,0
2015-09-03,With abundant energy  Iceland woos power hungry data centers,MSFT,1
2015-09-03,Resuscitating Yahoo  Inc  Won t Be Easy  But Is Possible,MSFT,0
2015-09-02,Wall Street surges as turbulence becomes the norm ,MSFT,1
2015-09-02,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 82 ,MSFT,0
2015-09-01,Yahoo CEO Marissa Mayer expecting twin girls in December,MSFT,1
2015-08-30,July Real Disposable Income Per Capita Rose 0 31 ,MSFT,1
2015-08-28,U S  International Trade Commission clears Microsoft of patent infringement,MSFT,1
2015-08-28,Exclusive  Russia s Kaspersky threatened to  rub out  rival  email shows,MSFT,1
2015-08-27,Panasonic to shut battery factory in Beijing  cut 1 300 jobs,MSFT,0
2015-08-27,GameStop says new game launches to drive strong second half growth,MSFT,1
2015-08-27,Google rejects  unfounded  EU antitrust charges of market abuse,MSFT,0
2015-08-27,Chinese Billionaire Calls Rapid Economic Growth A  Fantasy ,MSFT,1
2015-08-26,Velostrata introduces public private cloud software  takes funds,MSFT,0
2015-08-26,Facebook testing personal digital assistant inside Messenger,MSFT,1
2015-08-25,U S  stocks lower at close of trade  Dow Jones Industrial Average down 1 29 ,MSFT,0
2015-08-21,Microsoft confirms Finnish phone site closure and job cuts,MSFT,0
2015-08-21,U S  stocks lower at close of trade  Dow Jones Industrial Average down 3 13 ,MSFT,0
2015-08-20,Salesforce raises full year revenue forecast again,MSFT,0
2015-08-20,Microsoft files antitrust suit against InterDigital in patent feud,MSFT,0
2015-08-19,China summons Western tech firms  revives bank cyber rules,MSFT,1
2015-08-14,Company Notes Digest 8 13 15,MSFT,1
2015-08-14,Exclusive  Russian antivirus firm faked malware to harm rivals   Ex employees ,MSFT,1
2015-08-12,Hackers stole secrets for up to  100 million insider trading profit  U S ,MSFT,1
2015-08-10,Longer time off for U S  parents welcome  but bosses must lead the way,MSFT,1
2015-08-10,Adobe joins tech industry push in increasing maternity  parental leave,MSFT,1
2015-08-10,Back to the future  Nokia prepares for mobile comeback,MSFT,1
2015-08-06,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 69 ,MSFT,0
2015-08-06,U S  stocks fall broadly ahead of jobs report  as media stocks weigh,MSFT,0
2015-08-05,Netflix s year long parental leave raises bar for U S  employers,MSFT,0
2015-08-04,June Real Disposable Income Per Capita Rose A Fractional 0 16 ,MSFT,1
2015-08-04,Marvell Technology wins cut in  1 54 billion Carnegie Mellon patent award,MSFT,1
2015-07-31,Google refuses French order to apply  right to be forgotten  globally,MSFT,0
2015-07-31,Uber valued at about  51 bln after latest funding round  WSJ,MSFT,1
2015-07-30,Google refuses French request to apply  right to be forgotten  globally,MSFT,1
2015-07-30,U S  stocks mixed at close of trade  Dow Jones Industrial Average down 0 03 ,MSFT,0
2015-07-30,U S  stocks flat  as 2Q GDP data fails to offset disappointing earnings,MSFT,0
2015-07-29,A fresh Start  Microsoft s Windows 10 wins plaudits,MSFT,1
2015-07-29,U S  stocks extend rally in spite of few hints from Fed on rate hike,MSFT,1
2015-07-29,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 69 ,MSFT,1
2015-07-29,Alibaba cloud unit sets sights on Amazon in  1 billion global push,MSFT,0
2015-07-27,U S  private sector vows to ante up on climate finance,MSFT,0
2015-07-27,Commodities Beat Down Continues,MSFT,1
2015-07-26,U S  companies pledge financial  political support for U N  climate deal,MSFT,1
2015-07-26,Is July 2015 The Bull Market s High Water Mark ,MSFT,1
2015-07-23,Asian shares mixed after Greece nod on bailout bills  Shanghai gains,MSFT,1
2015-07-23,Investors rethink stock valuations as China  growth weigh on prospects,MSFT,0
2015-07-23,Asian shares slip on weak data  dollar strong,MSFT,0
2015-07-23,Exclusive  U S  Treasury s intelligence network vulnerable to hack   audit,MSFT,1
2015-07-22,Wall Street ends lower as tech stocks weigh,MSFT,0
2015-07-22,Stocks sour as Apple results leave bitter aftertaste,MSFT,0
2015-07-22,U S  pre market top movers of the day   Apple  Microsoft  Yahoo,MSFT,1
2015-07-22,Microsoft s hardware strategy under scrutiny after record loss,MSFT,0
2015-07-22,Analysts as upbeat as ever on Apple  Investors not so much,MSFT,0
2015-07-21,IBM  United Tech drag Dow  Apple results weigh on futures,MSFT,1
2015-07-21,Microsoft posts record loss as it writes down Nokia,MSFT,0
2015-07-21,Facebook must hand over New York users  info to prosecutors  court rules,MSFT,1
2015-07-21,SAP posts second quarter profit at low end of expectations as cloud weighs,MSFT,1
2015-07-21,IBM  United Technologies sink Dow  while NASDAQ  S P fall mildly ,MSFT,0
2015-07-20,Options traders grow more bullish on big tech names,MSFT,1
2015-07-20,Microsoft to buy Israeli cyber security firm Adallom  report,MSFT,1
2015-07-17,Investors hope tech giants repeat Google surge,MSFT,1
2015-07-17,Symphony s Wall Street messaging system aims to widen reach,MSFT,1
2015-07-16,Lines go silent in Finnish town of Salo as Microsoft shuts Nokia phone unit,MSFT,0
2015-07-14,Nokia confirms may re enter mobile phone market through licensing,MSFT,1
2015-07-14,USD  Global Markets Rise As Greece Agrees To New Bailout Deal,MSFT,1
2015-07-14,Google s Profits Set For 34  Jump ,MSFT,1
2015-07-13,Swing Trading Watch List  AMZN  EBAY  MPEL  GPRO  MSFT,MSFT,1
2015-07-13,Nintendo CEO who broadened video game appeal dies of cancer,MSFT,0
2015-07-12,A Market Looking For A Problem ,MSFT,0
2015-07-11,Exclusive  At White House  30 day sprint kicks off cyber marathon to stop intrusions,MSFT,1
2015-07-10,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 21 ,MSFT,1
2015-07-10,U S  stocks surge on Friday  amid increased optimism for a Greek deal,MSFT,1
2015-07-09,Crashes Here There And Everywhere ,MSFT,0
2015-07-08,Microsoft hangs up on Nokia business  to cut 7 800 jobs,MSFT,0
2015-07-08,U S  stocks lower at close of trade  Dow Jones Industrial Average down 1 47 ,MSFT,0
2015-07-08,German car makers in stand off with Nokia over bid for maps business HERE   sources,MSFT,1
2015-07-08,U S  stocks close broadly lower as NYSE interruption  China weigh,MSFT,0
2015-07-07,HP s Veghte to succeed Dave Goldberg as SurveyMonkey CEO,MSFT,1
2015-07-04,Minecraft celebrities draw record crowd to gaming,MSFT,1
2015-07-02,NASCAR cools on Confederate flag  but fans still fly it,MSFT,1
2015-07-01,Brazil s Rousseff tops off U S  tour with Silicon Valley visit,MSFT,1
2015-06-29,Microsoft hands display ads to AOL  maps to Uber,MSFT,1
2015-06-23,Exclusive  SEC hunts hackers who stole corporate emails to trade stocks,MSFT,0
2015-06-22,Kazakh cosmonaut to replace singer Sarah Brightman for space flight,MSFT,1
2015-06-18,Nokia CEO says to get back into phones  Manager Magazin,MSFT,0
2015-06-18,U S  current account widens on weak exports  overseas profits,MSFT,1
2015-06-17,Oracle sales  profit miss estimates  shares fall,MSFT,0
2015-06-17,Stephen Elop  former Nokia CEO  to leave Microsoft,MSFT,0
2015-06-17,Virtual reality dominates floor at E3 gaming show,MSFT,1
2015-06-16,Nokia faces lengthy arbitration over LG patent royalty payments,MSFT,1
2015-06-16,Xbox  PlayStation present new games ahead of E3 conference,MSFT,1
2015-06-15,U S  Economy Turns On The Afterburners  Is a Rate Hike Next ,MSFT,1
2015-06-15,U S  industrial output hurt by weakness in manufacturing  mining ,MSFT,0
2015-06-15,Facebook Moves Forward With Buy Button Testing And Oculus Rift,MSFT,1
2015-06-15,Kaspersky says Iran talks spyware masqueraded under Foxconn name,MSFT,0
2015-06-15,Facebook plans new data center in growing Irish cloud hub,MSFT,1
2015-06-11,Exclusive  BlackBerry may put Android system on new device  sources,MSFT,1
2015-06-11,Oculus debuts consumer version of VR headset  partners with Xbox,MSFT,1
2015-06-10,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 33 ,MSFT,1
2015-06-10,Box raises forecast as more customers sign up for cloud storage,MSFT,1
2015-06-10,Beyond games  Oculus virtual reality headset finds medical uses,MSFT,0
2015-06-09,Exclusive  U S  tech industry appeals to Obama to keep hands off encryption,MSFT,1
2015-06-08,Swing Trading Watch List  MSFT  KBH  HD  FINL  NVDA,MSFT,1
2015-06-08,Apple said to build high speed data network  Bloomberg,MSFT,0
2015-06-07,The Short Attack On Ekso Bionics Stock,MSFT,0
2015-06-05,Amazon  Google race to get your DNA into the cloud,MSFT,1
2015-06-04,Israeli Arabs seeking greater share in country s tech start up success,MSFT,1
2015-06-04,Madrona taps Amazon  Microsoft alumni for new  300 million venture fund,MSFT,1
2015-06-03,Hedge fund boss Paulson gives Harvard record  400 million,MSFT,1
2015-06-02,Obama signs bill reforming surveillance program,MSFT,1
2015-06-02,Real Disposable Income Per Capita Grew In April,MSFT,0
2015-06-02,IForex Daily   June 02  2014,MSFT,1
2015-06-01,Microsoft says Windows 10 available on July 29,MSFT,0
2015-05-29,U S  economy contracts in first quarter  dollar hurts corporate profits,MSFT,0
2015-05-26,Mellow May Adapts To Retail Results,MSFT,1
2015-05-22,Microsoft  Salesforce talks fall through on pricing  CNBC,MSFT,1
2015-05-22,These Large Caps Show Volatility,MSFT,1
2015-05-22,Wall St  ends lower after Yellen comments fail to inspire,MSFT,0
2015-05-21,Alibaba backed Baozun s shares seesaw in choppy debut,MSFT,1
2015-05-21,Ignition Partners raises  200 million for new venture fund,MSFT,1
2015-05-20,Shares in Salesforce com soar 6  in after hours after 1Q earnings beat,MSFT,0
2015-05-20,Apple  Android app makers cool to Microsoft overtures,MSFT,1
2015-05-20,Salesforce raises full year revenue forecast,MSFT,1
2015-05-20,SAP chief sees no takers for software rival Salesforce,MSFT,0
2015-05-18,IForex Daily   May 18  2014,MSFT,1
2015-05-15,Company Notes Digest 5 15 15,MSFT,1
2015-05-15,U S  stocks remain relatively flat  following soft economic data,MSFT,0
2015-05-14,U S  stocks higher at close of trade  Dow Jones Industrial Average up 1 06 ,MSFT,1
2015-05-13,Singer Sarah Brightman calls off flight to space station,MSFT,1
2015-05-13,India learns to  fail fast  as tech start up culture takes root,MSFT,0
2015-05-12,GoDaddy s revenue rises 17 5 percent due to customer additions,MSFT,1
2015-05-12,Clippers thrive with their  Be Relentless  approach,MSFT,1
2015-05-12,WeChat is Tencent s ace in China s online entertainment race,MSFT,1
2015-05-11,Australia to crack down on alleged tax avoidance by 30 multinationals,MSFT,0
